"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"676","Ndufa2",0.0978632900712189,0.3292,0.975036798561151,"NADH:ubiquinone oxidoreductase subunit A2","blue",-0.527450065189507,0.0295653522657961
"677","Rps29",0.0923787710204405,0.3292,0.975036798561151,"ribosomal protein S29","blue",-0.479163888251578,0.0516432343542369
"678","Mak16",-0.119518118829046,0.3294,0.975036798561151,"MAK16 homolog","blue",0.220267277324606,0.395594748860209
"679","Wdr61",0.0896638306199602,0.3304,0.975036798561151,"WD repeat domain 61","blue",-0.353635932642976,0.163770323874988
"680","Hspd1",-0.0897786404419785,0.3312,0.975036798561151,"heat shock protein 1 (chaperonin)","blue",0.395589512519081,0.116012402277418
"681","Wfdc3",0.220196117509735,0.3314,0.975036798561151,"WAP four-disulfide core domain 3","blue",-0.266116271144586,0.301876063780392
"682","Chd9",-0.106033834995139,0.3316,0.975036798561151,"chromodomain helicase DNA binding protein 9","blue",0.375179688073519,0.137831027948613
"683","Fcho2",-0.185988465165585,0.3322,0.975036798561151,"FCH domain only 2","blue",0.290072593826087,0.258729801037399
"684","Hnrnpl",0.0539688747323215,0.334,0.975036798561151,"heterogeneous nuclear ribonucleoprotein L","blue",-0.293489526385597,0.25290600463685
"685","Kif3a",-0.116532303658365,0.3354,0.975036798561151,"kinesin family member 3A","blue",0.400935961950944,0.110724312571605
"686","Ptpn2",-0.12814703790629,0.3358,0.975036798561151,"protein tyrosine phosphatase, non-receptor type 2","blue",0.162688464151912,0.532714897874782
"687","Rmi1",-0.21166824415322,0.3362,0.975036798561151,"RecQ mediated genome instability 1","blue",0.249043563628005,0.335084133143025
"688","Rbm39",-0.0697396777425769,0.337,0.975036798561151,"RNA binding motif protein 39","blue",0.146303654244684,0.575269789369835
"689","Mzt1",0.0569808222998462,0.3372,0.975036798561151,"mitotic spindle organizing protein 1","blue",-0.361999078437489,0.153337948908684
"690","Pkm",0.0526478089631581,0.3374,0.975036798561151,"pyruvate kinase, muscle","blue",-0.348166765002828,0.170845733888383
"691","Kyat3",0.0903973585926252,0.3382,0.975036798561151,"kynurenine aminotransferase 3","blue",-0.27508655505691,0.285246190731961
"692","Brd7",-0.0934818812313969,0.3388,0.975036798561151,"bromodomain containing 7","blue",0.437740214308987,0.078865428765704
"693","Rab12",0.0927481396951979,0.3406,0.975036798561151,"RAB12, member RAS oncogene family","blue",-0.296001809099483,0.248676710810022
"694","Mrps10",0.0858873667632123,0.3408,0.975036798561151,"mitochondrial ribosomal protein S10","blue",-0.371762089483203,0.14174322728136
"695","Smchd1",-0.109378175892632,0.342,0.975036798561151,"SMC hinge domain containing 1","blue",0.273911802402851,0.287391810322566
"696","Cdv3",-0.0777060786725814,0.3436,0.975036798561151,"carnitine deficiency-associated gene expressed in ventricle 3","blue",0.165253630674335,0.526184645577095
"697","Kif21a",-0.131774835089486,0.3458,0.975036798561151,"kinesin family member 21A","blue",0.496038484875559,0.0428567560550908
"698","Mbnl1",-0.120805753297749,0.3458,0.975036798561151,"muscleblind like splicing factor 1","blue",0.381691407106751,0.130584494244172
"699","Mboat2",0.0885853419755147,0.3464,0.975036798561151,"membrane bound O-acyltransferase domain containing 2","blue",-0.202893299353582,0.434798615860355
"700","Ube2j1",0.0667458777905185,0.3466,0.975036798561151,"ubiquitin-conjugating enzyme E2J 1","blue",-0.263962279725678,0.305953521516441
"701","Insr",-0.125724512664468,0.347,0.975036798561151,"insulin receptor","blue",0.20559890383017,0.428565182637187
"702","Csde1",-0.0431944954017762,0.3472,0.975036798561151,"cold shock domain containing E1, RNA binding","blue",0.371395287667442,0.142167602390722
"703","Ppp2r2a",-0.111394105832721,0.3476,0.975036798561151,"protein phosphatase 2, regulatory subunit B, alpha","blue",0.316165473762372,0.216343825905671
"704","Rab15",0.0698648508081412,0.3482,0.975036798561151,"RAB15, member RAS oncogene family","blue",-0.29777532335071,0.24571793636915
"705","Rnf123",0.122463714810096,0.3484,0.975036798561151,"ring finger protein 123","blue",-0.161353832044848,0.53612698519608
"706","Slc25a26",0.201823425991596,0.3506,0.975036798561151,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26","blue",-0.250644606517943,0.331883738540817
"707","Repin1",-0.0759800290629959,0.3508,0.975036798561151,"replication initiator 1","blue",0.255618498924917,0.322054662643358
"708","Pbrm1",-0.119475049073004,0.352,0.975036798561151,"polybromo 1","blue",0.445945531576673,0.0727873733379142
"709","Ech1",0.0651598119170416,0.3534,0.975036798561151,"enoyl coenzyme A hydratase 1, peroxisomal","blue",-0.308706427615946,0.227971213351756
"710","Ppp5c",0.0672323631657186,0.3534,0.975036798561151,"protein phosphatase 5, catalytic subunit","blue",-0.30007419858839,0.241915741666432
"711","Nsd1",-0.155899524752919,0.354,0.975036798561151,"nuclear receptor-binding SET-domain protein 1","blue",0.385230957839629,0.126758607209782
"712","Lrrfip2",-0.132033868329402,0.3542,0.975036798561151,"leucine rich repeat (in FLII) interacting protein 2","blue",0.37355671239789,0.139679478343157
"713","Selenoh",0.0794368721329759,0.3548,0.975036798561151,"selenoprotein H","blue",-0.498619369736864,0.0416195727192674
"714","Cdc42se2",0.0949807072981379,0.356,0.975036798561151,"CDC42 small effector 2","blue",-0.292341287448475,0.254853851080935
"715","Ccdc47",-0.162612587701256,0.3564,0.975036798561151,"coiled-coil domain containing 47","blue",0.53325080822543,0.0275049875666068
"716","Zmynd11",-0.0902495698389805,0.357,0.975036798561151,"zinc finger, MYND domain containing 11","blue",0.384420569056372,0.12762757293713
"717","Rufy3",-0.0768426252648222,0.3576,0.975036798561151,"RUN and FYVE domain containing 3","blue",0.32463829273379,0.203608368870122
"718","Cdk7",-0.168372178739936,0.3584,0.975036798561151,"cyclin-dependent kinase 7","blue",0.271095231691437,0.29257572071882
"719","Tubgcp5",-0.139977753686404,0.3586,0.975036798561151,"tubulin, gamma complex associated protein 5","blue",0.223066790842514,0.389462732067979
"720","Bbs10",0.144028347778792,0.3594,0.975036798561151,"Bardet-Biedl syndrome 10 (human)","blue",-0.254698829802649,0.323859092188077
"721","Usp9x",-0.123824521361432,0.36,0.975036798561151,"ubiquitin specific peptidase 9, X chromosome","blue",0.382799961809524,0.129377745348709
"722","Ptpn12",-0.138772911419383,0.3628,0.975036798561151,"protein tyrosine phosphatase, non-receptor type 12","blue",0.533308060925673,0.0274852198103783
"723","Mrps17",0.112423746531784,0.3634,0.975036798561151,"mitochondrial ribosomal protein S17","blue",-0.298986230122826,0.243710523813763
"724","Amfr",-0.0414856056278934,0.3642,0.975036798561151,"autocrine motility factor receptor","blue",0.0637967632049704,0.807810128165051
"725","Pum1",-0.104149965347945,0.365,0.975036798561151,"pumilio RNA-binding family member 1","blue",0.382999218652616,0.129161663555183
"726","Pigv",0.103872184705221,0.3654,0.975036798561151,"phosphatidylinositol glycan anchor biosynthesis, class V","blue",-0.22006922700753,0.396030523982019
"727","Cab39",-0.0826246651765938,0.3666,0.975036798561151,"calcium binding protein 39","blue",0.108987434313615,0.677129982759759
"728","Nbl1",0.189184268975115,0.367,0.975036798561151,"NBL1, DAN family BMP antagonist","blue",-0.364516088628002,0.150288930939121
"729","Slc9a8",0.118481693452918,0.367,0.975036798561151,"solute carrier family 9 (sodium/hydrogen exchanger), member 8","blue",-0.239866574647469,0.353769581165858
"730","Msantd3",0.168022692168802,0.3672,0.975036798561151,"Myb/SANT-like DNA-binding domain containing 3","blue",-0.337403341742608,0.185362106066228
"731","Akap12",-0.15821772802249,0.3686,0.975036798561151,"A kinase (PRKA) anchor protein (gravin) 12","blue",0.264204455954577,0.305493463636873
"732","Efl1",-0.112929029947032,0.37,0.975036798561151,"elongation factor like GTPase 1","blue",0.250371377557964,0.332428651471001
"733","Gstp1",0.0620504142140845,0.3714,0.975036798561151,"glutathione S-transferase, pi 1","blue",-0.351153830149547,0.166956450722059
"734","Ube2k",-0.0727166265777264,0.3726,0.975036798561151,"ubiquitin-conjugating enzyme E2K","blue",0.454889431525798,0.0665609194607317
"735","Zbtb26",0.160162317398419,0.3726,0.975036798561151,"zinc finger and BTB domain containing 26","blue",-0.371971889861803,0.141500888670948
"736","Hs3st5",0.153960004540081,0.3734,0.975036798561151,"heparan sulfate (glucosamine) 3-O-sulfotransferase 5","blue",-0.124674592017984,0.633533587617078
"737","Gsk3b",-0.0769271215243945,0.3738,0.975036798561151,"glycogen synthase kinase 3 beta","blue",0.411835742668699,0.100475662491971
"738","Abca1",-0.119746814283023,0.3752,0.975036798561151,"ATP-binding cassette, sub-family A (ABC1), member 1","blue",0.234343836121713,0.365292645924116
"739","Esco1",-0.130765254000271,0.3756,0.975036798561151,"establishment of sister chromatid cohesion N-acetyltransferase 1","blue",0.192420906779658,0.459361827492654
"740","Polr3d",-0.122166802170132,0.3772,0.975036798561151,"polymerase (RNA) III (DNA directed) polypeptide D","blue",0.21011827173247,0.418257756867134
"741","Fam133b",-0.10068131533894,0.3776,0.975036798561151,"family with sequence similarity 133, member B","blue",0.308146728977886,0.228859446102005
"742","Mtcl1",-0.218537091992864,0.3776,0.975036798561151,"microtubule crosslinking factor 1","blue",0.490311944429327,0.0457010008530253
"743","Slc9a7",-0.147494660911711,0.3778,0.975036798561151,"solute carrier family 9 (sodium/hydrogen exchanger), member 7","blue",0.489677973179422,0.0460244141683748
"744","Snx19",0.127621065444418,0.3778,0.975036798561151,"sorting nexin 19","blue",-0.2845882961931,0.268249699662034
"745","Mvb12b",-0.100969534059884,0.3788,0.975036798561151,"multivesicular body subunit 12B","blue",0.198917544579279,0.444042739005532
"746","Pa2g4",-0.0905630919670175,0.3794,0.975036798561151,"proliferation-associated 2G4","blue",0.574589045581587,0.0158419795423795
"747","Igf2r",-0.153530372618641,0.38,0.975036798561151,"insulin-like growth factor 2 receptor","blue",0.243268782598682,0.346774710026954
"748","Ncam1",-0.111036953510764,0.381,0.975036798561151,"neural cell adhesion molecule 1","blue",0.386932310336812,0.124947708519117
"749","Ptprz1",-0.113998512110002,0.3818,0.975036798561151,"protein tyrosine phosphatase, receptor type Z, polypeptide 1","blue",0.349058308229476,0.169678606867924
"750","Chst12",0.0990647696406812,0.382,0.975036798561151,"carbohydrate sulfotransferase 12","blue",-0.174172895231703,0.503768151396595
"751","Birc6",-0.15610046706381,0.3822,0.975036798561151,"baculoviral IAP repeat-containing 6","blue",0.379473256259503,0.133022548576483
"752","Yme1l1",-0.100111853926206,0.3826,0.975036798561151,"YME1-like 1 (S. cerevisiae)","blue",0.339419399302147,0.182582963077111
"753","Epc1",-0.0900575812237747,0.383,0.975036798561151,"enhancer of polycomb homolog 1","blue",0.381049895015906,0.131286389921108
"754","Lig1",-0.153920929825613,0.3832,0.975036798561151,"ligase I, DNA, ATP-dependent","blue",0.362646265173077,0.152549980673679
"755","Prrc2c",-0.268005550358579,0.3838,0.975036798561151,"proline-rich coiled-coil 2C","blue",0.473532794825682,0.0548559376804355
"756","Smc3",-0.153554276680512,0.386,0.975036798561151,"structural maintenance of chromosomes 3","blue",0.440831346563739,0.0765338459791537
"757","Slk",-0.127883196863662,0.3862,0.975036798561151,"STE20-like kinase","blue",0.363501010906451,0.15151353775914
"758","Polr3h",0.0954628311838057,0.3874,0.975036798561151,"polymerase (RNA) III (DNA directed) polypeptide H","blue",-0.21949431897794,0.397296978579376
"759","Hnrnpdl",-0.0678324505881402,0.3888,0.975036798561151,"heterogeneous nuclear ribonucleoprotein D-like","blue",0.31711858866195,0.21488618028056
"760","Pex1",-0.159663495787409,0.3896,0.975036798561151,"peroxisomal biogenesis factor 1","blue",0.296538064199811,0.247779727586852
"761","Mmadhc",-0.0668271372858138,0.3902,0.975036798561151,"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria","blue",0.0371515083888956,0.887427712927842
"762","Wdr82",0.0707642422391315,0.3908,0.975036798561151,"WD repeat domain containing 82","blue",-0.27687920736969,0.281990765612102
"763","Cbx1",0.143367540277437,0.391,0.975036798561151,"chromobox 1","blue",0.0382859658683388,0.884011682904648
"764","Nectin3",-0.180148333517039,0.391,0.975036798561151,"nectin cell adhesion molecule 3","blue",0.367771897442805,0.146406714274615
"765","Gucd1",0.136572047708295,0.3918,0.975036798561151,"guanylyl cyclase domain containing 1","blue",-0.470647184364416,0.0565589139123746
"766","Pank2",0.106892561136027,0.3924,0.975036798561151,"pantothenate kinase 2","blue",-0.24442053776162,0.344424728483282
"767","Sltm",-0.11335815521286,0.3926,0.975036798561151,"SAFB-like, transcription modulator","blue",0.411625012927111,0.100667137377522
"768","Lsm1",0.0842501959269546,0.3944,0.975036798561151,"LSM1 homolog, mRNA degradation associated","blue",-0.477929920068657,0.0523348823379962
"769","Itsn2",-0.117101887836295,0.3954,0.975036798561151,"intersectin 2","blue",0.361520728456434,0.153922131566991
"770","Sbno1",-0.101015351137254,0.3958,0.975036798561151,"strawberry notch 1","blue",0.389037627104289,0.122731932115849
"771","Ubald1",0.0693242822814986,0.3962,0.975036798561151,"UBA-like domain containing 1","blue",-0.16069881158711,0.537805190861625
"772","Vac14",0.170500574039695,0.3968,0.9752402813442,"Vac14 homolog (S. cerevisiae)","blue",-0.141669265083617,0.587561184926607
"773","Zc3h6",-0.096397074571728,0.3996,0.9752402813442,"zinc finger CCCH type containing 6","blue",0.286856385679055,0.264286868134252
"774","Sos1",-0.179687302971208,0.4002,0.9752402813442,"SOS Ras/Rac guanine nucleotide exchange factor 1","blue",0.28916082917048,0.26029775231464
"775","Arid2",-0.114648393708786,0.4004,0.9752402813442,"AT rich interactive domain 2 (ARID, RFX-like)","blue",0.229181645683621,0.376250615968933
"776","Nrsn2",-0.174526972625038,0.4032,0.9752402813442,"neurensin 2","blue",0.505875939001314,0.0382858033094035
"777","Nus1",-0.11906411201319,0.4048,0.9752402813442,"NUS1 dehydrodolichyl diphosphate synthase subunit","blue",0.389709122266944,0.122031023496089
"778","Commd1",0.0799813263155418,0.4084,0.9752402813442,"COMM domain containing 1","blue",-0.398653187662124,0.112960894424806
"779","Ikzf5",-0.117003694523949,0.409,0.9752402813442,"IKAROS family zinc finger 5","blue",0.110989403030426,0.671508499398177
"780","Trmu",-0.122082044932929,0.4104,0.9752402813442,"tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase","blue",0.199063144809074,0.443702438824381
"781","Daam1",-0.0999911583308704,0.4114,0.9752402813442,"dishevelled associated activator of morphogenesis 1","blue",0.369027191892605,0.144928428104465
"782","Tut4",-0.171639414932011,0.4124,0.9752402813442,"terminal uridylyl transferase 4","blue",0.379801060122828,0.132660275413171
"783","Ltv1",-0.121806591369994,0.4142,0.9752402813442,"LTV1 ribosome biogenesis factor","blue",0.142285171604253,0.58592141393369
"784","Nudc",0.0504203326477395,0.4144,0.9752402813442,"nudC nuclear distribution protein","blue",-0.229799501068743,0.374929593755716
"785","Dpy30",0.0655898349411066,0.4148,0.9752402813442,"dpy-30, histone methyltransferase complex regulatory subunit","blue",-0.217375013804702,0.401984408196877
"786","Ston2",-0.143983475876807,0.4154,0.9752402813442,"stonin 2","blue",0.293762808836655,0.252443786916333
"787","Ubxn4",-0.0654525078348867,0.4158,0.9752402813442,"UBX domain protein 4","blue",0.289887213495075,0.259048121636441
"788","Rab40b",0.173945410689611,0.416,0.9752402813442,"Rab40B, member RAS oncogene family","blue",-0.232916348221971,0.368304799574042
"789","Rbbp4",0.0506244436659484,0.4164,0.9752402813442,"retinoblastoma binding protein 4, chromatin remodeling factor","blue",-0.271957844024517,0.290982143954478
"790","Dennd5b",-0.125575746282531,0.4182,0.9752402813442,"DENN/MADD domain containing 5B","blue",0.420660551205236,0.092688547792632
"791","Ttc37",0.0887525582870134,0.4182,0.9752402813442,"tetratricopeptide repeat domain 37","blue",-0.100224673880601,0.701922344752796
"792","Gpaa1",0.0992268918961656,0.419,0.9752402813442,"GPI anchor attachment protein 1","blue",-0.23065650659734,0.373101508301612
"793","Snrpf",0.113745169597674,0.4204,0.9752402813442,"small nuclear ribonucleoprotein polypeptide F","blue",-0.0854116938305596,0.744474616755929
"794","Fndc10",0.0667612797593389,0.4212,0.9752402813442,"fibronectin type III domain containing 10","blue",-0.185301855414256,0.476447753363346
"795","Atf2",-0.0793955042486072,0.4218,0.9752402813442,"activating transcription factor 2","blue",0.241576347911701,0.350244401206933
"796","Ogfod2",0.0984956582202221,0.4228,0.9752402813442,"2-oxoglutarate and iron-dependent oxygenase domain containing 2","blue",-0.141932705996582,0.586859574950793
"797","Top1",-0.0715076050886676,0.423,0.9752402813442,"topoisomerase (DNA) I","blue",0.339731915762006,0.182154648586858
"798","Ndfip1",0.03900652227723,0.4234,0.9752402813442,"Nedd4 family interacting protein 1","blue",-0.492831954828486,0.0444323586107036
"799","Trmt10b",-0.128038627973174,0.4242,0.9752402813442,"tRNA methyltransferase 10B","blue",0.292026219805749,0.255389953550489
"800","Efr3a",-0.107876029130503,0.4264,0.9752402813442,"EFR3 homolog A","blue",0.273933645667762,0.287351826079661
"801","Ktn1",-0.0962008123164484,0.4264,0.9752402813442,"kinectin 1","blue",0.315479398217204,0.217397010508387
"802","Plxna4",-0.150620019213724,0.4264,0.9752402813442,"plexin A4","blue",0.409633335955686,0.102489701380646
"803","Ank3",-0.109380248563917,0.4278,0.9752402813442,"ankyrin 3, epithelial","blue",0.520702519279176,0.0321091446917611
"804","Fam53a",0.0635641557676987,0.428,0.9752402813442,"family with sequence similarity 53, member A","blue",-0.343298032441266,0.177314383509413
"805","Ythdc2",-0.130627597390969,0.4282,0.9752402813442,"YTH domain containing 2","blue",0.288863000174138,0.26081119848149
"806","Capza2",0.0486525419604318,0.4292,0.9752402813442,"capping actin protein of muscle Z-line subunit alpha 2","blue",-0.471883471215625,0.0558245519666548
"807","Amt",0.0510743229059178,0.4298,0.9752402813442,"aminomethyltransferase","blue",-0.330147570225672,0.195595352600802
"808","Manbal",0.0625325862891204,0.431,0.9752402813442,"mannosidase, beta A, lysosomal-like","blue",-0.29941209353612,0.243006997484371
"809","Slc35b2",0.0848165721395313,0.4312,0.9752402813442,"solute carrier family 35, member B2","blue",-0.225681441476119,0.383782742180543
"810","Rock1",-0.119840730004187,0.433,0.9752402813442,"Rho-associated coiled-coil containing protein kinase 1","blue",0.237572245510392,0.358531402664831
"811","Psmb6",0.0466718716478027,0.4342,0.9752402813442,"proteasome (prosome, macropain) subunit, beta type 6","blue",-0.363224930109362,0.151847779765599
"812","Hmgxb4",-0.141440168082229,0.4354,0.9752402813442,"HMG box domain containing 4","blue",0.37578618091133,0.137144630911051
"813","Stk40",-0.105595450511226,0.4356,0.9752402813442,"serine/threonine kinase 40","blue",0.201575928060943,0.437850580243807
"814","Zmiz1",-0.114733744298699,0.4382,0.9752402813442,"zinc finger, MIZ-type containing 1","blue",0.441521184999718,0.0760204552282185
"815","Yeats4",-0.156609260426252,0.4394,0.9752402813442,"YEATS domain containing 4","blue",0.114118577618617,0.662754826529288
"816","Ube3b",0.0707788180129629,0.4396,0.9752402813442,"ubiquitin protein ligase E3B","blue",-0.267517369764249,0.299241295343206
"817","Map1s",0.0882019790314219,0.44,0.9752402813442,"microtubule-associated protein 1S","blue",-0.125478132964785,0.631329394484937
"818","Tank",-0.13249000800244,0.44,0.9752402813442,"TRAF family member-associated Nf-kappa B activator","blue",0.263009570755743,0.307767355271412
"819","Snrpb",0.0397594452160286,0.4402,0.9752402813442,"small nuclear ribonucleoprotein B","blue",-0.314040610406062,0.219616378750631
"820","Zfr",-0.0863968189341442,0.4412,0.9752402813442,"zinc finger RNA binding protein","blue",0.361654579384393,0.153758514386162
"821","Prdx4",0.116971209934422,0.4414,0.9752402813442,"peroxiredoxin 4","blue",-0.384857992425737,0.127158017871277
"822","Mnat1",-0.0867258802208442,0.442,0.9752402813442,"menage a trois 1","blue",0.109641569781101,0.675291395024332
"823","Rtf2",-0.0857605569456865,0.443,0.9752402813442,"replication termination factor 2","blue",0.134466194242034,0.606877701438387
"824","Atp11c",-0.112324000419,0.4448,0.9752402813442,"ATPase, class VI, type 11C","blue",0.386434881562869,0.125475286282172
"825","Myh9",-0.160833141070271,0.4452,0.9752402813442,"myosin, heavy polypeptide 9, non-muscle","blue",0.120426472640299,0.645234723045339
"826","Surf2",0.14605598886043,0.4458,0.9752402813442,"surfeit gene 2","blue",-0.180957414868788,0.487025407868995
"827","Ttll11",0.0890008553638708,0.4458,0.9752402813442,"tubulin tyrosine ligase-like family, member 11","blue",-0.233030529979937,0.368063355631362
"828","Gnpda2",-0.127666079197577,0.446,0.9752402813442,"glucosamine-6-phosphate deaminase 2","blue",0.272630783802189,0.289742603301265
"829","Madd",-0.0724056089377134,0.4472,0.9752402813442,"MAP-kinase activating death domain","blue",0.321524317719491,0.208230778124649
"830","Senp7",-0.0817443449979125,0.448,0.9752402813442,"SUMO1/sentrin specific peptidase 7","blue",0.265807570332242,0.302458429180266
"831","Cep20",0.132135459588135,0.4508,0.9752402813442,"centrosomal protein 20","blue",-0.234087910047642,0.365831661085683
"832","Pten",-0.0804796540933488,0.4508,0.9752402813442,"phosphatase and tensin homolog","blue",0.320025701466356,0.210479416517474
"833","Cdc5l",-0.0886176738393276,0.4514,0.9752402813442,"cell division cycle 5-like (S. pombe)","blue",0.200358683986162,0.440680359319934
"834","Purg",-0.131040872798413,0.4514,0.9752402813442,"purine-rich element binding protein G","blue",0.381997613335231,0.130250386356723
"835","Tpr",-0.15169161365138,0.4514,0.9752402813442,"translocated promoter region, nuclear basket protein","blue",0.387654609795405,0.124184390059695
"836","Pmpcb",0.0934923289464127,0.4522,0.9752402813442,"peptidase (mitochondrial processing) beta","blue",-0.362803645009736,0.152358784073104
"837","Bmerb1",0.0727765728843366,0.4524,0.9752402813442,"bMERB domain containing 1","blue",-0.105785848860261,0.686153441975333
"838","Snapc2",0.0677763446012092,0.453,0.9752402813442,"small nuclear RNA activating complex, polypeptide 2","blue",-0.225664883292984,0.383818569052446
"839","Msl3",-0.0911094014821687,0.4536,0.9752402813442,"MSL complex subunit 3","blue",0.200875856684488,0.439476920278424
"840","Arhgap39",-0.136051098734817,0.4538,0.9752402813442,"Rho GTPase activating protein 39","blue",0.204126219126127,0.431952301307174
"841","Fbxo11",-0.0864227464603688,0.4538,0.9752402813442,"F-box protein 11","blue",0.272388060306043,0.290189327077591
"842","Adgrl1",0.0868956649711841,0.4562,0.9752402813442,"adhesion G protein-coupled receptor L1","blue",0.030683358796472,0.90693845475685
"843","Ankrd11",-0.138237059930367,0.4574,0.9752402813442,"ankyrin repeat domain 11","blue",0.35284771683218,0.16477762826023
"844","Zfpl1",0.109201336709884,0.461,0.9752402813442,"zinc finger like protein 1","blue",-0.399425254054077,0.112200915173336
"845","Ppp2r5c",0.050692255839432,0.463,0.9752402813442,"protein phosphatase 2, regulatory subunit B', gamma","blue",-0.156453271177128,0.54873943732015
"846","Ccdc51",0.133021353775411,0.4636,0.9752402813442,"coiled-coil domain containing 51","blue",-0.271722069012483,0.291417190840915
"847","Rfc3",-0.0992596203396561,0.4636,0.9752402813442,"replication factor C (activator 1) 3","blue",0.284502751980929,0.268399874854682
"848","Afg3l2",0.0594484635550412,0.4638,0.9752402813442,"AFG3-like AAA ATPase 2","blue",-0.135510607705567,0.60406118792323
"849","Ahi1",-0.115281184348367,0.4648,0.9752402813442,"Abelson helper integration site 1","blue",0.35793578370875,0.158348468171335
"850","Selenos",-0.0739033485445617,0.4664,0.9752402813442,"selenoprotein S","blue",0.243159652425376,0.34699784656417
"851","Pde12",-0.124790724377599,0.467,0.9752402813442,"phosphodiesterase 12","blue",0.262124576615671,0.309457965679662
"852","Camsap2",-0.103061638919041,0.4682,0.9752402813442,"calmodulin regulated spectrin-associated protein family, member 2","blue",0.370660534846412,0.143020307785311
"853","Ptrh2",0.0894558738996478,0.4702,0.9752402813442,"peptidyl-tRNA hydrolase 2","blue",-0.258764586448367,0.315926476877955
"854","Rbm33",-0.15781161184769,0.4704,0.9752402813442,"RNA binding motif protein 33","blue",0.572929969902138,0.0162182309999831
"855","Map1b",-0.0848093056867061,0.473,0.9752402813442,"microtubule-associated protein 1B","blue",0.49714872511204,0.0423211842152316
"856","Wwp1",-0.089981340220656,0.474,0.9752402813442,"WW domain containing E3 ubiquitin protein ligase 1","blue",0.232202551709587,0.369816163937857
"857","Ndufa13",0.0511789959643885,0.4746,0.9752402813442,"NADH:ubiquinone oxidoreductase subunit A13","blue",-0.427952747047962,0.0865889900793704
"858","Ap3d1",-0.0690614646407806,0.4786,0.9752402813442,"adaptor-related protein complex 3, delta 1 subunit","blue",0.597140551074591,0.0113756953137542
"859","Setx",-0.170744588386452,0.4802,0.9752402813442,"senataxin","blue",0.45562683122361,0.0660656903316716
"860","Jmy",-0.151127746339232,0.4808,0.9752402813442,"junction-mediating and regulatory protein","blue",0.215076886800164,0.407100751248641
"861","Sh3glb2",-0.0395875250020712,0.482,0.9752402813442,"SH3-domain GRB2-like endophilin B2","blue",0.0743784061443536,0.776637420896282
"862","Mphosph6",-0.104289752801751,0.4836,0.9752402813442,"M phase phosphoprotein 6","blue",0.164813053440655,0.527303628541909
"863","Nap1l4",-0.0290873900281614,0.4846,0.9752402813442,"nucleosome assembly protein 1-like 4","blue",0.0144897784018714,0.955983349646084
"864","Mat2b",0.0578392946604884,0.485,0.9752402813442,"methionine adenosyltransferase II, beta","blue",-0.448973862174296,0.0706332594079341
"865","Ncam2",-0.0967750716137115,0.4858,0.9752402813442,"neural cell adhesion molecule 2","blue",0.233463077143884,0.367149510518777
"866","Hcfc1r1",0.056207030844555,0.486,0.9752402813442,"host cell factor C1 regulator 1 (XPO1-dependent)","blue",-0.259556751091127,0.314394324786425
"867","Psma7",0.0358931230590862,0.4868,0.9752402813442,"proteasome subunit alpha 7","blue",-0.201966529381903,0.436944521950291
"868","Puf60",-0.0374063110268743,0.4868,0.9752402813442,"poly-U binding splicing factor 60","blue",0.0365009706442005,0.889387433851007
"869","Socs4",-0.153878728565899,0.4868,0.9752402813442,"suppressor of cytokine signaling 4","blue",0.216024347790894,0.404987209416163
"870","Ccdc177",0.134501599627738,0.4874,0.9752402813442,"coiled-coil domain containing 177","blue",-0.13914540738805,0.594300395474449
"871","Smdt1",-0.0502984908042148,0.4902,0.9752402813442,"single-pass membrane protein with aspartate rich tail 1","blue",0.0382495405378842,0.884121335601852
"872","Snrpa1",0.0686481331231974,0.4904,0.9752402813442,"small nuclear ribonucleoprotein polypeptide A'","blue",-0.250708151677622,0.331757081695237
"873","Syne2",-0.1277876188404,0.4914,0.9752402813442,"spectrin repeat containing, nuclear envelope 2","blue",0.38499373904454,0.127012544753436
"874","Ubxn7",-0.190010150148793,0.4914,0.9752402813442,"UBX domain protein 7","blue",0.394491329695554,0.117120207088025
"875","Arhgap12",-0.159894881246843,0.4918,0.9752402813442,"Rho GTPase activating protein 12","blue",0.300893823614244,0.24056915187647
"876","Slc39a7",-0.0331587270420641,0.4918,0.9752402813442,"solute carrier family 39 (zinc transporter), member 7","blue",0.0306394609916999,0.907071053819262
"877","Tle1",-0.148241742252625,0.4918,0.9752402813442,"transducin-like enhancer of split 1","blue",0.0608009933059129,0.81668744534102
"878","Bcat2",0.10952244153833,0.4928,0.9752402813442,"branched chain aminotransferase 2, mitochondrial","blue",-0.21096899951984,0.416332232238546
"879","Sidt2",0.0660683062976313,0.493,0.9752402813442,"SID1 transmembrane family, member 2","blue",-0.178454811505881,0.493169749082424
"880","Tnip1",0.0754893620273318,0.4944,0.9752402813442,"TNFAIP3 interacting protein 1","blue",-0.131994278025233,0.613564646432158
"881","Ddx39a",0.0745980943149638,0.495,0.9752402813442,"DEAD box helicase 39a","blue",-0.211490264783805,0.415154727897982
"882","Usp8",-0.0856333915433583,0.4958,0.9752402813442,"ubiquitin specific peptidase 8","blue",0.224946761336949,0.385374130119802
